,0,1,2
1218,stimulation,consolation,syn
1219,stimulation,faith,syn
1220,stimulation,fortitude,syn
1221,stimulation,inspiration,syn
1222,stimulation,optimism,syn
1223,stimulation,reassurance,syn
1224,stimulation,relief,syn
1225,stimulation,reward,syn
1226,stimulation,stimulation,syn
1227,stimulation,stimulus,syn
1228,electron,heat,syn
1229,electron,service,syn
1230,rings,free,ant
1231,rings,release,ant
1232,rings,arena,syn
1233,rings,band,syn
1234,rings,round,syn
1235,rings,camp,syn
1236,rings,gang,syn
1237,rings,syndicate,syn
1238,rings,racket,syn
1239,rings,organization,syn
1240,rings,circle,syn
1241,rings,cartel,syn
1242,rings,pool,syn
1243,rings,enclose,syn
1244,rings,surround,syn
1245,rings,sound,syn
1246,rings,resound,syn
1247,rings,punch,syn
1248,rings,clang,syn
1249,rings,resonate,syn
1250,rings,bang,syn
1251,rings,buzz,syn
1252,rings,reverberate,syn
1253,rings,clap,syn
1254,rings,connection,syn
1255,rings,partnership,syn
1256,rings,relationship,syn
1257,rings,field,syn
1258,rings,gym,syn
1259,rings,gymnasium,syn
1260,rings,park,syn
1261,rings,ring,syn
1262,rings,rink,syn
1263,rings,square,syn
1264,rings,stadium,syn
1265,rings,stage,syn
1266,rings,club,syn
1267,rings,company,syn
1268,rings,cooperative,syn
1269,rings,corporation,syn
1270,rings,federation,syn
1271,rings,guild,syn
1272,rings,league,syn
1273,rings,society,syn
1274,rings,tribe,syn
1275,rings,union,syn
1276,rings,line,syn
1277,rings,tape,syn
1278,shell,core,ant
1279,shell,build,ant
1280,shell,protect,ant
1281,shell,aid,ant
1282,shell,create,ant
1283,shell,ammo,syn
1284,shell,armament,syn
1285,shell,bomb,syn
1286,shell,bullet,syn
1287,shell,cartridge,syn
1288,shell,chemical,syn
1289,shell,explosive,syn
1290,shell,gunpowder,syn
1291,shell,materiel,syn
1292,shell,missile,syn
1293,shell,munition,syn
1294,shell,napalm,syn
1295,shell,rocket,syn
1296,shell,shrapnel,syn
1297,shell,torpedo,syn
1298,shell,crust,syn
1299,shell,husk,syn
1300,shell,skin,syn
1301,shell,bodice,syn
1302,shell,pullover,syn
1303,shell,turtleneck,syn
1304,shell,attack,syn
1305,shell,blast,syn
1306,shell,bombard,syn
1307,shell,destroy,syn
1308,shell,raid,syn
1309,shell,strafe,syn
1310,shell,device,syn
1311,shell,mine,syn
1312,shell,projectile,syn
1313,shell,barrage,syn
1314,shell,batter,syn
1315,shell,besiege,syn
1316,shell,blitz,syn
1317,shell,harass,syn
1318,shell,hound,syn
1319,shell,pester,syn
1320,by,aside,syn
1321,by,away,syn
1322,by,through,syn
1323,by,along,syn
1324,by,up,syn
1325,sphere,whole,ant
1326,sphere,circle,syn
1327,sphere,orb,syn
1328,sphere,planet,syn
1329,sphere,field,syn
1330,sphere,realm,syn
1331,sphere,scope,syn
1332,sphere,city,syn
1333,sphere,county,syn
1334,sphere,locality,syn
1335,sphere,neighborhood,syn
1336,sphere,section,syn
1337,sphere,sector,syn
1338,sphere,square,syn
1339,sphere,state,syn
1340,sphere,territory,syn
1341,sphere,township,syn
1342,sphere,zone,syn
1343,sphere,scene,syn
1344,sphere,sphere,syn
1345,sphere,stratum,syn
1346,sphere,ring,syn
1347,spheres,circle,syn
1348,spheres,orb,syn
1349,spheres,planet,syn
1350,spheres,field,syn
1351,spheres,realm,syn
1352,spheres,scope,syn
1353,atoms,lot,ant
1354,atoms,entirety,ant
1355,atoms,whole,ant
1356,atoms,chunk,syn
1357,atoms,dose,syn
1358,atoms,fragment,syn
1359,atoms,item,syn
1360,atoms,part,syn
1361,atoms,portion,syn
1362,atoms,sample,syn
1363,atoms,shard,syn
1364,atoms,slice,syn
1365,atoms,sliver,syn
1366,atoms,snippet,syn
1367,atoms,taste,syn
1368,atoms,trace,syn
1369,atoms,dab,syn
1370,atoms,droplet,syn
1371,atoms,fleck,syn
1372,atoms,speck,syn
1373,atoms,bit,syn
1374,atoms,hunk,syn
1375,atoms,particle,syn
1376,atoms,piece,syn
1377,atoms,remnant,syn
1378,atoms,scrap,syn
1379,atoms,shred,syn
1380,spiral,straighten,ant
1381,spiral,circling,syn
1382,spiral,coiled,syn
1383,spiral,bow,syn
1384,spiral,buckle,syn
1385,spiral,crouch,syn
1386,spiral,curl,syn
1387,spiral,flex,syn
1388,spiral,incline,syn
1389,spiral,lean,syn
1390,spiral,stoop,syn
1391,spiral,tilt,syn
1392,spiral,twist,syn
1393,spiral,veer,syn
1394,spiral,encircle,syn
1395,spiral,rotate,syn
1396,spiral,surround,syn
1397,spiral,whirl,syn
1398,clusters,individual,ant
1399,clusters,divide,ant
1400,clusters,spread,ant
1401,clusters,separate,ant
1402,clusters,scatter,ant
1403,clusters,disperse,ant
1404,clusters,array,syn
1405,clusters,assemblage,syn
1406,clusters,band,syn
1407,clusters,batch,syn
1408,clusters,bunch,syn
1409,clusters,bundle,syn
1410,clusters,chunk,syn
1411,clusters,clump,syn
1412,clusters,collection,syn
1413,clusters,knot,syn
1414,clusters,flock,syn
1415,clusters,gather,syn
1416,flakes,lot,ant
1417,flakes,entirety,ant
1418,flakes,whole,ant
1419,flakes,fix,ant
1420,flakes,mend,ant
1421,flakes,leaf,syn
1422,flakes,exfoliate,syn
1423,flakes,sliver,syn
1424,flakes,chunk,syn
1425,flakes,dose,syn
1426,flakes,fragment,syn
1427,flakes,item,syn
1428,flakes,part,syn
1429,flakes,portion,syn
1430,flakes,sample,syn
1431,flakes,shard,syn
1432,flakes,slice,syn
1433,flakes,snippet,syn
1434,flakes,taste,syn
1435,flakes,trace,syn
1436,flakes,wafer,syn
1437,flakes,chop,syn
1438,flakes,crack,syn
1439,flakes,hack,syn
1440,flakes,nick,syn
1441,flakes,splinter,syn
1442,flakes,whack,syn
1443,unclosed,hold,ant
1444,unclosed,release,syn
1445,unclosed,free,syn
1446,unclosed,expand,syn
1447,unclosed,unlock,syn
1448,unclosed,unravel,syn
1449,unclosed,loosen,syn
1450,surface,central,ant
1451,surface,deep,ant
1452,surface,interior,ant
1453,surface,character,ant
1454,surface,middle,ant
1455,surface,core,ant
1456,surface,personality,ant
1457,surface,disappear,ant
1458,surface,depart,ant
1459,surface,miss,ant
1460,surface,go,ant
1461,surface,abandon,ant
1462,surface,leave,ant
1463,surface,hide,ant
1464,surface,conceal,ant
1465,surface,strip,ant
1466,surface,exterior,syn
1467,surface,facial,syn
1468,surface,outer,syn
1469,surface,outward,syn
1470,surface,shallow,syn
1471,surface,superficial,syn
1472,surface,area,syn
1473,surface,top,syn
1474,surface,level,syn
1475,surface,face,syn
1476,surface,skin,syn
1477,surface,façade,syn
1478,surface,expanse,syn
1479,surface,side,syn
1480,surface,facade,syn
1481,surface,materialize,syn
1482,surface,emerge,syn
1483,surface,appear,syn
1484,surface,arise,syn
1485,surface,arrive,syn
1486,surface,come,syn
1487,surface,develop,syn
1488,surface,occur,syn
1489,surface,present,syn
1490,surface,show,syn
1491,surface,surface,syn
1492,surface,cover,syn
1493,surface,glaze,syn
1494,surface,laminate,syn
1495,surface,paint,syn
1496,surface,smear,syn
1497,surface,stain,syn
1498,surface,corrective,syn
1499,beam,dull,ant
1500,beam,darken,ant
1501,beam,receive,ant
1502,beam,keep,ant
1503,beam,hide,ant
1504,beam,withhold,ant
1505,beam,suppress,ant
1506,beam,conceal,ant
1507,beam,girder,syn
1508,beam,joist,syn
1509,beam,piling,syn
1510,beam,pillar,syn
1511,beam,plank,syn
1512,beam,pole,syn
1513,beam,scaffolding,syn
1514,beam,shaft,syn
1515,beam,sill,syn
1516,beam,timber,syn
1517,beam,radiation,syn
1518,beam,bar,syn
1519,beam,glow,syn
1520,beam,ray,syn
1521,beam,laser,syn
1522,beam,shine,syn
1523,beam,glare,syn
1524,beam,transmit,syn
1525,beam,radiate,syn
1526,beam,emit,syn
1527,beam,smirk,syn
1528,beam,laugh,syn
1529,beam,grin,syn
1530,beam,burn,syn
1531,beam,flare,syn
1532,beam,lantern,syn
1533,beam,radar,syn
1534,beam,burst,syn
1535,beam,explode,syn
1536,beam,flash,syn
1537,beam,flicker,syn
1538,beam,gleam,syn
1539,beam,illuminate,syn
1540,beam,shimmer,syn
1541,beam,sparkle,syn
1542,beam,air,syn
1543,beam,announce,syn
1544,beam,beam,syn
1545,beam,circulate,syn
1546,beam,communicate,syn
1547,beam,relay,syn
1548,beam,send,syn
1549,beam,televise,syn
1550,beam,plaster,syn
1551,beam,roof,syn
1552,transport,maintain,ant
1553,transport,keep,ant
1554,transport,hold,ant
1555,transport,lose,ant
1556,transport,fail,ant
1557,transport,avoid,ant
1558,transport,refuse,ant
1559,transport,allow,ant
1560,transport,admit,ant
1561,transport,plant,ant
1562,transport,fix,ant
1563,transport,accept,ant
1564,transport,incorporate,ant
1565,transport,include,ant
1566,transport,welcome,ant
1567,transport,repulse,ant
1568,transport,disenchant,ant
1569,transport,dodge,ant
1570,transport,shipment,syn
1571,transport,shipping,syn
1572,transport,transit,syn
1573,transport,transportation,syn
1574,transport,ride,syn
1575,transport,remove,syn
1576,transport,bring,syn
1577,transport,haul,syn
1578,transport,take,syn
1579,transport,lug,syn
1580,transport,carry,syn
1581,transport,ferry,syn
1582,transport,ship,syn
1583,transport,pack,syn
1584,transport,displace,syn
1585,transport,expel,syn
1586,transport,move,syn
1587,transport,send,syn
1588,transport,dismiss,syn
1589,transport,dispel,syn
1590,transport,eject,syn
1591,transport,eliminate,syn
1592,transport,eradicate,syn
1593,transport,evict,syn
1594,transport,exclude,syn
1595,transport,exile,syn
1596,transport,isolate,syn
1597,transport,ostracize,syn
1598,transport,oust,syn
1599,transport,outlaw,syn
1600,transport,relegate,syn
1601,transport,deliver,syn
1602,transport,bear,syn
1603,transport,import,syn
1604,transport,lead,syn
1605,transport,transfer,syn
1606,transport,transport,syn
1607,selectivity,vagueness,ant
1608,selectivity,imprecision,ant
1609,selectivity,particularity,syn
1610,selectivity,precision,syn
1611,gas,smoke,syn
1612,gas,vapor,syn
1613,gas,opiate,syn
1614,gas,chatter,syn
1615,gas,conversation,syn
1616,gas,gossip,syn
1617,separation,connection,ant
1618,separation,juncture,ant
1619,separation,marriage,ant
1620,separation,union,ant
1621,separation,agreement,ant
1622,separation,closure,ant
1623,separation,closing,ant
1624,separation,peace,ant
1625,separation,departure,syn
1626,separation,disengagement,syn
1627,separation,dissolution,syn
1628,separation,divorce,syn
1629,separation,estrangement,syn
1630,separation,partition,syn
1631,separation,segregation,syn
1632,separation,split,syn
1633,separation,disaffection,syn
1634,separation,indifference,syn
1635,separation,separation,syn
1636,separation,inquiry,syn
1637,separation,investigation,syn
1638,separation,reasoning,syn
1639,separation,scrutiny,syn
1640,separation,search,syn
1641,separation,study,syn
1642,separation,test,syn
1643,separation,discrimination,syn
1644,separation,racism,syn
1645,separation,rift,syn
1646,separation,rupture,syn
1647,separation,fight,syn
1648,separation,trouble,syn
1649,barrer,save,syn
1650,barrer,omission,syn
1651,pseudo,named,ant
1652,pseudo,known,ant
1653,pseudo,true,ant
1654,pseudo,genuine,ant
1655,pseudo,actual,ant
1656,pseudo,sincere,ant
1657,pseudo,authentic,ant
1658,pseudo,truthful,ant
1659,pseudo,honest,ant
1660,pseudo,valid,ant
1661,pseudo,real,ant
1662,pseudo,factual,ant
1663,pseudo,nameless,syn
1664,pseudo,undisclosed,syn
1665,pseudo,unidentified,syn
1666,pseudo,unnamed,syn
1667,pseudo,unsigned,syn
1668,pseudo,pretentious,syn
1669,pseudo,fake,syn
1670,pseudo,false,syn
1671,pseudo,fictitious,syn
1672,pseudo,forged,syn
1673,pseudo,fraudulent,syn
1674,pseudo,phony,syn
1675,pseudo,sham,syn
1676,pseudo,spurious,syn
1677,pseudo,copied,syn
1678,pseudo,bogus,syn
1679,pseudo,counterfeit,syn
1680,pseudo,fabricated,syn
1681,pseudo,mock,syn
1682,membranes,sheath,syn
1683,membranes,sheet,syn
1684,membranes,fur,syn
1685,membranes,leather,syn
1686,membranes,skin,syn
1687,membranes,wool,syn
1688,membranes,blanket,syn
1689,membranes,coat,syn
1690,membranes,crust,syn
1691,membranes,glaze,syn
1692,membranes,layer,syn
1693,membranes,membrane,syn
1694,membranes,patina,syn
1695,membranes,varnish,syn
1696,membranes,veneer,syn
1697,membranes,leaf,syn
1698,composite,division,ant
1699,composite,separation,ant
1700,composite,parting,ant
1701,composite,accumulated,syn
1702,composite,combined,syn
1703,composite,corporate,syn
1704,composite,cumulative,syn
1705,composite,admixture,syn
1706,composite,alloy,syn
1707,composite,amalgamation,syn
1708,composite,amalgam,syn
1709,composite,brew,syn
1710,composite,combination,syn
1711,composite,concoction,syn
1712,composite,fusion,syn
1713,composite,mixture,syn
1714,composite,synthesis,syn
1715,composite,combo,syn
1716,composite,consolidation,syn
1717,composite,merger,syn
1718,composite,mix,syn
1719,composite,sequence,syn
1720,composite,solution,syn
1721,ma,batty,syn
1722,ma,distraught,syn
1723,ma,grandmother,syn
1724,ma,parent,syn
1725,ma,mommy,syn
1726,device,accessory,syn
1727,device,apparatus,syn
1728,device,appliance,syn
1729,device,equipment,syn
1730,device,gadget,syn
1731,device,gear,syn
1732,device,machine,syn
1733,device,material,syn
1734,device,mechanism,syn
1735,device,design,syn
1736,device,method,syn
1737,device,strategy,syn
1738,device,device,syn
1739,device,gizmo,syn
1740,device,machinery,syn
1741,device,means,syn
1742,device,instrument,syn
1743,device,tool,syn
1744,device,contrivance,syn
1745,device,gimmick,syn
1746,device,adage,syn
1747,device,aphorism,syn
1748,device,dictum,syn
1749,device,maxim,syn
1750,device,precept,syn
1751,device,proverb,syn
1752,device,theorem,syn
1753,high,humble,ant
1754,high,insignificant,ant
1755,high,little,ant
1756,high,miniature,ant
1757,high,minute,ant
1758,high,short,ant
1759,high,small,ant
1760,high,teeny,ant
1761,high,tiny,ant
1762,high,unimportant,ant
1763,high,cheap,ant
1764,high,mild,ant
1765,high,low,ant
1766,high,tasteless,ant
1767,high,bland,ant
1768,high,normal,ant
1769,high,calm,ant
1770,high,soft,ant
1771,high,reasonable,ant
1772,high,moderate,ant
1773,high,poor,ant
1774,high,weak,ant
1775,high,inexpensive,ant
1776,high,indistinct,ant
1777,high,stupid,ant
1778,high,ignorant,ant
1779,high,trivial,ant
1780,high,minor,ant
1781,high,unself-confident,ant
1782,high,shy,ant
1783,high,modest,ant
1784,high,unconfident,ant
1785,high,dubious,ant
1786,high,doubtful,ant
1787,high,meek,ant
1788,high,timid,ant
1789,high,unsure,ant
1790,high,uncertain,ant
1791,high,worried,ant
1792,high,upset,ant
1793,high,light,ant
1794,high,airy,ant
1795,high,lifeless,ant
1796,high,sad,ant
1797,high,down,ant
1798,high,unenthusiastic,ant
1799,high,serious,ant
1800,high,unhappy,ant
1801,high,depressed,ant
1802,high,gloomy,ant
1803,high,dull,ant
1804,high,heavy-hearted,ant
1805,high,sorrowful,ant
1806,high,pessimistic,ant
1807,high,hopeless,ant
1808,high,pale,ant
1809,high,depressing,ant
1810,high,cloudy,ant
1811,high,lethargic,ant
1812,high,inactive,ant
1813,high,apathetic,ant
1814,high,big,syn
1815,high,great,syn
1816,high,huge,syn
1817,high,immense,syn
1818,high,large,syn
1819,high,lofty,syn
1820,high,long,syn
1821,high,soaring,syn
1822,high,steep,syn
1823,high,tremendous,syn
1824,high,excessive,syn
1825,high,stiff,syn
1826,high,unusual,syn
1827,high,rich,syn
1828,high,sharp,syn
1829,high,strong,syn
1830,high,expensive,syn
1831,high,serious,syn
1832,high,significant,syn
1833,high,raised,syn
1834,high,audacious,syn
1835,high,certain,syn
1836,high,composed,syn
1837,high,confident,syn
1838,high,gutsy,syn
1839,high,poised,syn
1840,high,pushy,syn
1841,high,self-assured,syn
1842,high,self-confident,syn
1843,high,sure,syn
1844,high,unflappable,syn
1845,high,cumbersome,syn
1846,high,heavy,syn
1847,high,hulking,syn
1848,high,ponderous,syn
1849,high,unwieldy,syn
1850,high,animated,syn
1851,high,bright,syn
1852,high,buoyant,syn
1853,high,cheery,syn
1854,high,chipper,syn
1855,high,chirpy,syn
1856,high,effervescent,syn
1857,high,enthusiastic,syn
1858,high,good-natured,syn
1859,high,jaunty,syn
1860,high,jolly,syn
1861,high,joyful,syn
1862,high,lighthearted,syn
1863,high,lively,syn
1864,high,merry,syn
1865,high,optimistic,syn
1866,high,peppy,syn
1867,high,perky,syn
1868,high,pleasant,syn
1869,high,rosy,syn
1870,high,sanguine,syn
1871,high,sunny,syn
1872,high,upbeat,syn
1873,density,frequency,syn
1874,density,quantity,syn
1875,density,thickness,syn
1876,density,intimacy,syn
1877,density,proximity,syn
1878,density,firmness,syn
1879,density,flexibility,syn
1880,density,texture,syn
1881,density,durability,syn
1882,density,hardness,syn
1883,density,inflexibility,syn
1884,density,toughness,syn
1885,density,density,syn
1886,density,number,syn
1887,density,prevalence,syn
1888,density,recurrence,syn
1889,density,regularity,syn
1890,density,repetition,syn
1891,performance,failure,ant
1892,performance,hiding,ant
1893,performance,reality,ant
1894,performance,inaction,ant
1895,performance,idleness,ant
1896,performance,impotence,ant
1897,performance,forfeit,ant
1898,performance,incompetence,ant
1899,performance,ignorance,ant
1900,performance,weakness,ant
1901,performance,incapacity,ant
1902,performance,inability,ant
1903,performance,defeat,ant
1904,performance,loss,ant
1905,performance,achievement,syn
1906,performance,act,syn
1907,performance,conduct,syn
1908,performance,work,syn
1909,performance,play,syn
1910,performance,concert,syn
1911,performance,show,syn
1912,performance,dance,syn
1913,performance,appearance,syn
1914,performance,drama,syn
1915,performance,production,syn
1916,performance,behavior,syn
1917,performance,portrayal,syn
1918,performance,presentation,syn
1919,performance,display,syn
1920,performance,opera,syn
1921,performance,action,syn
1922,performance,operation,syn
1923,performance,practice,syn
1924,performance,ability,syn
1925,performance,capability,syn
1926,performance,deed,syn
1927,performance,effort,syn
1928,performance,exploit,syn
1929,performance,feat,syn
1930,performance,performance,syn
1931,performance,skill,syn
1932,performance,talent,syn
1933,performance,triumph,syn
1934,performance,accomplishment,syn
1935,performance,attainment,syn
